place;phase;hackett_class;golvin_class;vasa_class;t_building;dinasty_gr;overall_max;overall_min;overall_m2;arena_max;arena_min;arena_m2;cavea_wide;cavea_height;cavea_m2;seat_est;mod_country;lat;long;elevation_m;bib
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;189.1;156.4;;82.6;49.9;;;;;;italy;41.890169;12.492269;19;1993_wilson
tusculum;;itallat#10;;itallat#10;amphitheater;2nd_century;73;54;3096.03;;;1154.53;;;1941.5;6241;italy;41.798778;12.701008;580;2019_hackett
tusculum;;itallat#10;;itallat#10;amphitheater;2nd_century;73;54;;49;30;;;;1942;;italy;41.798778;12.701008;580;2016_stelius
tusculum;;itallat#10;;itallat#10;amphitheater;2nd_century;73;54;;49;30;;;;;4853;italy;41.798778;12.701008;580;2016_sfsheath_com
tusculum;;itallat#10;;itallat#10;amphitheater;2nd_century;80;53;;;;;47;29;;3000;italy;41.798778;12.701008;580;2020_wikipedia_it
venafrum;;itallat#11;;itallat#11;amphitheater;augustan;110;85;7343.47;;;1649.33;;;5694.14;5400;italy;41.48271;14.046255;177;2019_hackett
venafrum;;itallat#11;;itallat#11;amphitheater;augustan;110;85;;60;35;;;;;;italy;41.48271;14.046255;177;2011_amphitheatrum_de
venafrum;;itallat#11;;itallat#11;amphitheater;augustan;110;85;;;;;;;;15000;italy;41.48271;14.046255;177;2020_wikipedia_it
rome_statilius;;;;itallat#12;amphitheater;republican;;;;;;;;;;;italy;41.892598;12.476971;23;2016_sfsheath_com
zagarolo_ludus;;;;itallat#13;practice_arena;undated;40;;;;;;;;;;italy;41.858487;12.819272;272;2016_sfsheath_com
rome_ludus;;;;itallat#14;practice_arena;flavian;;;;;;;;;;;italy;41.88995;12.494913;36;2016_sfsheath_com
rome_caligula;;;;itallat#15;amphitheater;caligulan;;;;;;;;;;;italy;41.899819;12.477744;15;2020_wikipedia_fr
rome_neron;;;;itallat#16;amphitheater;neronian;;;;;;;;;;;italy;41.895353;12.473677;29;2020_wikipedia_fr
